production_record_id,machine_id,line_id,product_id,production_date,shift,planned_quantity,actual_quantity,efficiency_percentage
PRODREC-0000993,MCH-002-02-01,LINE-002-02,PROD-009,2026-01-17,A,95,86,91.41
PRODREC-0000994,MCH-002-02-01,LINE-002-02,PROD-005,2026-01-17,C,107,107,100.0
PRODREC-0000995,MCH-002-02-01,LINE-002-02,PROD-004,2026-01-18,B,111,111,100.0
PRODREC-0000996,MCH-002-02-01,LINE-002-02,PROD-008,2026-01-18,C,126,115,91.77
PRODREC-0000997,MCH-002-02-01,LINE-002-02,PROD-009,2026-01-19,A,111,75,67.63
PRODREC-0000998,MCH-002-02-01,LINE-002-02,PROD-008,2026-01-19,C,147,96,65.83
PRODREC-0000999,MCH-002-02-01,LINE-002-02,PROD-008,2026-01-20,C,148,137,92.94
PRODREC-0001000,MCH-002-02-01,LINE-002-02,PROD-006,2026-01-20,A,90,79,88.56
PRODREC-0001001,MCH-002-02-01,LINE-002-02,PROD-009,2026-01-21,C,144,132,91.7
PRODREC-0001002,MCH-002-02-01,LINE-002-02,PROD-002,2026-01-21,B,142,138,97.2
PRODREC-0001003,MCH-002-02-01,LINE-002-02,PROD-008,2026-01-22,C,126,111,88.71
PRODREC-0001004,MCH-002-02-01,LINE-002-02,PROD-002,2026-01-22,A,139,121,87.53
PRODREC-0001005,MCH-002-02-01,LINE-002-02,PROD-002,2026-01-23,B,100,97,97.46
PRODREC-0001006,MCH-002-02-01,LINE-002-02,PROD-005,2026-01-23,B,132,121,92.24
PRODREC-0001007,MCH-002-02-01,LINE-002-02,PROD-008,2026-01-24,B,149,137,92.26
PRODREC-0001008,MCH-002-02-01,LINE-002-02,PROD-007,2026-01-24,A,106,99,94.25
PRODREC-0001009,MCH-002-02-01,LINE-002-02,PROD-003,2026-01-25,A,89,79,89.56
PRODREC-0001010,MCH-002-02-01,LINE-002-02,PROD-004,2026-01-25,B,118,109,92.55
PRODREC-0001011,MCH-002-02-01,LINE-002-02,PROD-010,2026-01-26,C,99,88,89.76
PRODREC-0001012,MCH-002-02-01,LINE-002-02,PROD-001,2026-01-26,B,136,122,90.21
PRODREC-0001013,MCH-002-02-01,LINE-002-02,PROD-005,2026-01-27,A,147,122,83.07
PRODREC-0001014,MCH-002-02-01,LINE-002-02,PROD-009,2026-01-27,C,118,104,88.52
PRODREC-0001015,MCH-002-02-01,LINE-002-02,PROD-005,2026-01-28,C,147,125,85.71
PRODREC-0001016,MCH-002-02-01,LINE-002-02,PROD-002,2026-01-28,C,141,134,95.66
PRODREC-0001017,MCH-002-02-01,LINE-002-02,PROD-008,2026-01-29,C,137,131,95.86
PRODREC-0001018,MCH-002-02-01,LINE-002-02,PROD-004,2026-01-29,A,135,129,96.14
PRODREC-0001019,MCH-002-02-01,LINE-002-02,PROD-002,2026-01-30,B,148,146,99.02
PRODREC-0001020,MCH-002-02-01,LINE-002-02,PROD-005,2026-01-30,B,94,83,88.48
PRODREC-0001021,MCH-002-02-02,LINE-002-02,PROD-007,2026-01-01,A,105,85,81.72
PRODREC-0001022,MCH-002-02-02,LINE-002-02,PROD-003,2026-01-01,B,106,92,86.81
PRODREC-0001023,MCH-002-02-02,LINE-002-02,PROD-005,2026-01-02,A,111,82,74.55
PRODREC-0001024,MCH-002-02-02,LINE-002-02,PROD-004,2026-01-02,B,130,123,95.36
PRODREC-0001025,MCH-002-02-02,LINE-002-02,PROD-006,2026-01-03,A,130,116,89.89
PRODREC-0001026,MCH-002-02-02,LINE-002-02,PROD-002,2026-01-03,C,107,94,88.73
PRODREC-0001027,MCH-002-02-02,LINE-002-02,PROD-004,2026-01-04,C,92,82,89.77
PRODREC-0001028,MCH-002-02-02,LINE-002-02,PROD-007,2026-01-04,C,143,124,86.9
PRODREC-0001029,MCH-002-02-02,LINE-002-02,PROD-004,2026-01-05,C,121,101,83.83
PRODREC-0001030,MCH-002-02-02,LINE-002-02,PROD-010,2026-01-05,C,95,84,89.19
PRODREC-0001031,MCH-002-02-02,LINE-002-02,PROD-002,2026-01-06,A,114,101,89.1
PRODREC-0001032,MCH-002-02-02,LINE-002-02,PROD-008,2026-01-06,A,119,101,85.69
PRODREC-0001033,MCH-002-02-02,LINE-002-02,PROD-010,2026-01-07,C,80,71,89.3
PRODREC-0001034,MCH-002-02-02,LINE-002-02,PROD-001,2026-01-07,B,143,126,88.56
PRODREC-0001035,MCH-002-02-02,LINE-002-02,PROD-006,2026-01-08,C,113,95,84.81
PRODREC-0001036,MCH-002-02-02,LINE-002-02,PROD-007,2026-01-08,C,112,96,86.44
PRODREC-0001037,MCH-002-02-02,LINE-002-02,PROD-010,2026-01-09,B,91,78,86.26
PRODREC-0001038,MCH-002-02-02,LINE-002-02,PROD-007,2026-01-09,B,134,122,91.55
PRODREC-0001039,MCH-002-02-02,LINE-002-02,PROD-007,2026-01-10,A,94,78,83.98
PRODREC-0001040,MCH-002-02-02,LINE-002-02,PROD-002,2026-01-10,B,122,111,91.42
PRODREC-0001041,MCH-002-02-02,LINE-002-02,PROD-009,2026-01-11,C,128,115,89.95
PRODREC-0001042,MCH-002-02-02,LINE-002-02,PROD-005,2026-01-11,A,131,112,86.19
PRODREC-0001043,MCH-002-02-02,LINE-002-02,PROD-007,2026-01-12,B,101,84,84.14
PRODREC-0001044,MCH-002-02-02,LINE-002-02,PROD-007,2026-01-12,B,144,136,95.03
PRODREC-0001045,MCH-002-02-02,LINE-002-02,PROD-008,2026-01-13,B,103,82,80.06
PRODREC-0001046,MCH-002-02-02,LINE-002-02,PROD-006,2026-01-13,A,108,96,89.29
PRODREC-0001047,MCH-002-02-02,LINE-002-02,PROD-007,2026-01-14,B,112,104,93.4
PRODREC-0001048,MCH-002-02-02,LINE-002-02,PROD-003,2026-01-14,A,90,75,83.37
PRODREC-0001049,MCH-002-02-02,LINE-002-02,PROD-003,2026-01-15,B,87,79,90.89
PRODREC-0001050,MCH-002-02-02,LINE-002-02,PROD-004,2026-01-15,B,117,99,84.86
PRODREC-0001051,MCH-002-02-02,LINE-002-02,PROD-010,2026-01-16,C,127,108,85.78
PRODREC-0001052,MCH-002-02-02,LINE-002-02,PROD-006,2026-01-16,B,121,105,86.97
PRODREC-0001053,MCH-002-02-02,LINE-002-02,PROD-002,2026-01-17,C,134,98,73.42
PRODREC-0001054,MCH-002-02-02,LINE-002-02,PROD-004,2026-01-17,C,132,103,78.1
PRODREC-0001055,MCH-002-02-02,LINE-002-02,PROD-002,2026-01-18,C,103,91,89.31
PRODREC-0001056,MCH-002-02-02,LINE-002-02,PROD-001,2026-01-18,B,99,85,86.6
PRODREC-0001057,MCH-002-02-02,LINE-002-02,PROD-001,2026-01-19,A,115,102,88.8
PRODREC-0001058,MCH-002-02-02,LINE-002-02,PROD-005,2026-01-19,A,140,121,86.71
PRODREC-0001059,MCH-002-02-02,LINE-002-02,PROD-005,2026-01-20,A,121,99,82.11
PRODREC-0001060,MCH-002-02-02,LINE-002-02,PROD-005,2026-01-20,A,111,97,87.99
PRODREC-0001061,MCH-002-02-02,LINE-002-02,PROD-010,2026-01-21,B,110,90,82.7
PRODREC-0001062,MCH-002-02-02,LINE-002-02,PROD-003,2026-01-21,A,123,110,90.08
PRODREC-0001063,MCH-002-02-02,LINE-002-02,PROD-002,2026-01-22,A,96,80,84.3
PRODREC-0001064,MCH-002-02-02,LINE-002-02,PROD-006,2026-01-22,C,145,134,92.57
PRODREC-0001065,MCH-002-02-02,LINE-002-02,PROD-006,2026-01-23,C,107,90,84.98
PRODREC-0001066,MCH-002-02-02,LINE-002-02,PROD-001,2026-01-23,A,87,78,90.14
PRODREC-0001067,MCH-002-02-02,LINE-002-02,PROD-007,2026-01-24,C,142,123,87.0
PRODREC-0001068,MCH-002-02-02,LINE-002-02,PROD-001,2026-01-24,A,96,86,90.5
PRODREC-0001069,MCH-002-02-02,LINE-002-02,PROD-004,2026-01-25,A,136,75,55.75
PRODREC-0001070,MCH-002-02-02,LINE-002-02,PROD-008,2026-01-25,C,118,66,56.42
PRODREC-0001071,MCH-002-02-02,LINE-002-02,PROD-005,2026-01-26,C,132,108,82.08
PRODREC-0001072,MCH-002-02-02,LINE-002-02,PROD-006,2026-01-26,C,95,80,84.25
PRODREC-0001073,MCH-002-02-02,LINE-002-02,PROD-009,2026-01-27,A,92,81,89.04
PRODREC-0001074,MCH-002-02-02,LINE-002-02,PROD-010,2026-01-27,B,125,113,91.17
PRODREC-0001075,MCH-002-02-02,LINE-002-02,PROD-009,2026-01-28,C,113,93,82.4
PRODREC-0001076,MCH-002-02-02,LINE-002-02,PROD-003,2026-01-28,C,140,121,86.99
PRODREC-0001077,MCH-002-02-02,LINE-002-02,PROD-004,2026-01-29,C,137,120,87.64
PRODREC-0001078,MCH-002-02-02,LINE-002-02,PROD-002,2026-01-29,A,103,83,81.03
PRODREC-0001079,MCH-002-02-02,LINE-002-02,PROD-004,2026-01-30,B,138,121,88.32
PRODREC-0001080,MCH-002-02-02,LINE-002-02,PROD-008,2026-01-30,A,88,78,89.46
PRODREC-0001081,MCH-002-02-03,LINE-002-02,PROD-010,2026-01-01,B,149,132,89.14
PRODREC-0001082,MCH-002-02-03,LINE-002-02,PROD-001,2026-01-01,B,141,120,85.52
PRODREC-0001083,MCH-002-02-03,LINE-002-02,PROD-007,2026-01-02,B,119,106,89.33
PRODREC-0001084,MCH-002-02-03,LINE-002-02,PROD-001,2026-01-02,B,95,80,85.04
PRODREC-0001085,MCH-002-02-03,LINE-002-02,PROD-003,2026-01-03,C,108,92,86.1
PRODREC-0001086,MCH-002-02-03,LINE-002-02,PROD-004,2026-01-03,C,113,103,91.85
PRODREC-0001087,MCH-002-02-03,LINE-002-02,PROD-009,2026-01-04,B,145,135,93.52
PRODREC-0001088,MCH-002-02-03,LINE-002-02,PROD-002,2026-01-04,B,114,93,82.23
PRODREC-0001089,MCH-002-02-03,LINE-002-02,PROD-005,2026-01-05,C,117,101,86.9
PRODREC-0001090,MCH-002-02-03,LINE-002-02,PROD-004,2026-01-05,C,132,116,88.36
PRODREC-0001091,MCH-002-02-03,LINE-002-02,PROD-003,2026-01-06,C,132,113,86.21
PRODREC-0001092,MCH-002-02-03,LINE-002-02,PROD-009,2026-01-06,A,140,129,92.2
PRODREC-0001093,MCH-002-02-03,LINE-002-02,PROD-003,2026-01-07,C,92,78,85.76
PRODREC-0001094,MCH-002-02-03,LINE-002-02,PROD-009,2026-01-07,C,115,97,84.44
PRODREC-0001095,MCH-002-02-03,LINE-002-02,PROD-003,2026-01-08,B,95,79,84.02
PRODREC-0001096,MCH-002-02-03,LINE-002-02,PROD-004,2026-01-08,C,84,73,87.13
PRODREC-0001097,MCH-002-02-03,LINE-002-02,PROD-006,2026-01-09,A,146,88,60.48
PRODREC-0001098,MCH-002-02-03,LINE-002-02,PROD-006,2026-01-09,B,94,63,67.49
PRODREC-0001099,MCH-002-02-03,LINE-002-02,PROD-006,2026-01-10,C,144,126,87.53
PRODREC-0001100,MCH-002-02-03,LINE-002-02,PROD-001,2026-01-10,C,127,111,87.71
PRODREC-0001101,MCH-002-02-03,LINE-002-02,PROD-009,2026-01-11,B,125,110,88.54
PRODREC-0001102,MCH-002-02-03,LINE-002-02,PROD-001,2026-01-11,B,139,125,90.63
PRODREC-0001103,MCH-002-02-03,LINE-002-02,PROD-003,2026-01-12,A,91,80,88.25
PRODREC-0001104,MCH-002-02-03,LINE-002-02,PROD-010,2026-01-12,B,126,117,93.57
PRODREC-0001105,MCH-002-02-03,LINE-002-02,PROD-006,2026-01-13,C,108,104,96.81
PRODREC-0001106,MCH-002-02-03,LINE-002-02,PROD-005,2026-01-13,B,116,94,81.33
PRODREC-0001107,MCH-002-02-03,LINE-002-02,PROD-010,2026-01-14,C,121,105,86.91
PRODREC-0001108,MCH-002-02-03,LINE-002-02,PROD-004,2026-01-14,C,117,104,89.57
PRODREC-0001109,MCH-002-02-03,LINE-002-02,PROD-009,2026-01-15,C,101,85,84.75
PRODREC-0001110,MCH-002-02-03,LINE-002-02,PROD-001,2026-01-15,C,149,127,85.83
PRODREC-0001111,MCH-002-02-03,LINE-002-02,PROD-008,2026-01-16,B,104,93,89.89
PRODREC-0001112,MCH-002-02-03,LINE-002-02,PROD-002,2026-01-16,A,146,133,91.13
PRODREC-0001113,MCH-002-02-03,LINE-002-02,PROD-001,2026-01-17,C,149,129,86.97
PRODREC-0001114,MCH-002-02-03,LINE-002-02,PROD-007,2026-01-17,A,140,115,82.39
PRODREC-0001115,MCH-002-02-03,LINE-002-02,PROD-006,2026-01-18,A,92,72,78.55
PRODREC-0001116,MCH-002-02-03,LINE-002-02,PROD-002,2026-01-18,A,87,80,92.96
PRODREC-0001117,MCH-002-02-03,LINE-002-02,PROD-007,2026-01-19,B,139,112,80.84
PRODREC-0001118,MCH-002-02-03,LINE-002-02,PROD-003,2026-01-19,B,119,103,86.68
PRODREC-0001119,MCH-002-02-03,LINE-002-02,PROD-005,2026-01-20,C,131,120,91.81
PRODREC-0001120,MCH-002-02-03,LINE-002-02,PROD-001,2026-01-20,A,97,81,84.32
PRODREC-0001121,MCH-002-02-03,LINE-002-02,PROD-004,2026-01-21,B,88,76,86.46
PRODREC-0001122,MCH-002-02-03,LINE-002-02,PROD-003,2026-01-21,B,124,106,85.65
PRODREC-0001123,MCH-002-02-03,LINE-002-02,PROD-008,2026-01-22,C,96,91,95.23
PRODREC-0001124,MCH-002-02-03,LINE-002-02,PROD-009,2026-01-22,A,91,76,84.52
PRODREC-0001125,MCH-002-02-03,LINE-002-02,PROD-008,2026-01-23,A,129,100,78.13
PRODREC-0001126,MCH-002-02-03,LINE-002-02,PROD-002,2026-01-23,B,137,103,75.87
PRODREC-0001127,MCH-002-02-03,LINE-002-02,PROD-007,2026-01-24,B,142,124,87.43
PRODREC-0001128,MCH-002-02-03,LINE-002-02,PROD-009,2026-01-24,B,122,102,84.22
PRODREC-0001129,MCH-002-02-03,LINE-002-02,PROD-002,2026-01-25,C,124,109,88.15
PRODREC-0001130,MCH-002-02-03,LINE-002-02,PROD-010,2026-01-25,B,127,118,93.12
PRODREC-0001131,MCH-002-02-03,LINE-002-02,PROD-005,2026-01-26,C,85,74,88.22
PRODREC-0001132,MCH-002-02-03,LINE-002-02,PROD-003,2026-01-26,B,143,136,95.42
PRODREC-0001133,MCH-002-02-03,LINE-002-02,PROD-006,2026-01-27,B,112,90,81.06
PRODREC-0001134,MCH-002-02-03,LINE-002-02,PROD-010,2026-01-27,C,141,113,80.45
PRODREC-0001135,MCH-002-02-03,LINE-002-02,PROD-002,2026-01-28,A,145,118,81.85
PRODREC-0001136,MCH-002-02-03,LINE-002-02,PROD-006,2026-01-28,A,109,105,96.94
PRODREC-0001137,MCH-002-02-03,LINE-002-02,PROD-010,2026-01-29,C,146,126,86.68
PRODREC-0001138,MCH-002-02-03,LINE-002-02,PROD-010,2026-01-29,C,134,119,89.2
PRODREC-0001139,MCH-002-02-03,LINE-002-02,PROD-005,2026-01-30,A,113,96,85.0
PRODREC-0001140,MCH-002-02-03,LINE-002-02,PROD-001,2026-01-30,B,91,80,88.08
PRODREC-0001141,MCH-002-02-04,LINE-002-02,PROD-005,2026-01-01,A,97,83,86.04
PRODREC-0001142,MCH-002-02-04,LINE-002-02,PROD-002,2026-01-01,C,143,127,89.38
PRODREC-0001143,MCH-002-02-04,LINE-002-02,PROD-008,2026-01-02,B,125,115,92.59
PRODREC-0001144,MCH-002-02-04,LINE-002-02,PROD-007,2026-01-02,B,104,93,90.0
PRODREC-0001145,MCH-002-02-04,LINE-002-02,PROD-006,2026-01-03,A,145,133,92.35
PRODREC-0001146,MCH-002-02-04,LINE-002-02,PROD-010,2026-01-03,B,94,77,82.7
PRODREC-0001147,MCH-002-02-04,LINE-002-02,PROD-004,2026-01-04,C,149,119,80.22
PRODREC-0001148,MCH-002-02-04,LINE-002-02,PROD-008,2026-01-04,C,101,85,84.34
PRODREC-0001149,MCH-002-02-04,LINE-002-02,PROD-010,2026-01-05,A,112,89,80.32
PRODREC-0001150,MCH-002-02-04,LINE-002-02,PROD-010,2026-01-05,C,122,110,90.68
PRODREC-0001151,MCH-002-02-04,LINE-002-02,PROD-002,2026-01-06,C,102,83,82.21
PRODREC-0001152,MCH-002-02-04,LINE-002-02,PROD-005,2026-01-06,A,86,79,92.43
PRODREC-0001153,MCH-002-02-04,LINE-002-02,PROD-006,2026-01-07,A,113,104,92.33
PRODREC-0001154,MCH-002-02-04,LINE-002-02,PROD-004,2026-01-07,B,113,97,86.42
PRODREC-0001155,MCH-002-02-04,LINE-002-02,PROD-002,2026-01-08,C,101,86,85.24
PRODREC-0001156,MCH-002-02-04,LINE-002-02,PROD-005,2026-01-08,A,111,92,83.36
PRODREC-0001157,MCH-002-02-04,LINE-002-02,PROD-001,2026-01-09,A,138,119,86.52
PRODREC-0001158,MCH-002-02-04,LINE-002-02,PROD-009,2026-01-09,C,103,80,77.88
PRODREC-0001159,MCH-002-02-04,LINE-002-02,PROD-001,2026-01-10,C,131,105,80.73
PRODREC-0001160,MCH-002-02-04,LINE-002-02,PROD-001,2026-01-10,A,146,127,87.26
PRODREC-0001161,MCH-002-02-04,LINE-002-02,PROD-004,2026-01-11,B,102,88,86.65
PRODREC-0001162,MCH-002-02-04,LINE-002-02,PROD-001,2026-01-11,C,129,111,86.26
PRODREC-0001163,MCH-002-02-04,LINE-002-02,PROD-006,2026-01-12,B,109,103,95.16
PRODREC-0001164,MCH-002-02-04,LINE-002-02,PROD-001,2026-01-12,C,103,82,79.75
PRODREC-0001165,MCH-002-02-04,LINE-002-02,PROD-007,2026-01-13,A,142,113,79.95
PRODREC-0001166,MCH-002-02-04,LINE-002-02,PROD-001,2026-01-13,C,119,101,85.12
PRODREC-0001167,MCH-002-02-04,LINE-002-02,PROD-004,2026-01-14,B,115,94,82.33
PRODREC-0001168,MCH-002-02-04,LINE-002-02,PROD-006,2026-01-14,B,116,103,88.95
PRODREC-0001169,MCH-002-02-04,LINE-002-02,PROD-008,2026-01-15,B,147,118,80.32
PRODREC-0001170,MCH-002-02-04,LINE-002-02,PROD-010,2026-01-15,C,125,117,94.17
PRODREC-0001171,MCH-002-02-04,LINE-002-02,PROD-003,2026-01-16,A,117,107,91.63
PRODREC-0001172,MCH-002-02-04,LINE-002-02,PROD-004,2026-01-16,A,87,82,94.66
PRODREC-0001173,MCH-002-02-04,LINE-002-02,PROD-005,2026-01-17,A,81,73,90.59
PRODREC-0001174,MCH-002-02-04,LINE-002-02,PROD-003,2026-01-17,C,124,106,85.68
PRODREC-0001175,MCH-002-02-04,LINE-002-02,PROD-007,2026-01-18,A,96,82,85.81
PRODREC-0001176,MCH-002-02-04,LINE-002-02,PROD-009,2026-01-18,B,118,93,79.65
PRODREC-0001177,MCH-002-02-04,LINE-002-02,PROD-009,2026-01-19,B,140,116,83.48
PRODREC-0001178,MCH-002-02-04,LINE-002-02,PROD-009,2026-01-19,C,129,111,86.3
PRODREC-0001179,MCH-002-02-04,LINE-002-02,PROD-004,2026-01-20,C,113,90,80.18
PRODREC-0001180,MCH-002-02-04,LINE-002-02,PROD-010,2026-01-20,C,113,93,82.6
PRODREC-0001181,MCH-002-02-04,LINE-002-02,PROD-008,2026-01-21,B,135,111,82.74
PRODREC-0001182,MCH-002-02-04,LINE-002-02,PROD-004,2026-01-21,A,105,87,83.78
PRODREC-0001183,MCH-002-02-04,LINE-002-02,PROD-009,2026-01-22,C,144,126,87.76
PRODREC-0001184,MCH-002-02-04,LINE-002-02,PROD-009,2026-01-22,B,94,84,89.98
PRODREC-0001185,MCH-002-02-04,LINE-002-02,PROD-001,2026-01-23,C,144,127,88.74
PRODREC-0001186,MCH-002-02-04,LINE-002-02,PROD-002,2026-01-23,C,100,84,84.84
PRODREC-0001187,MCH-002-02-04,LINE-002-02,PROD-005,2026-01-24,B,148,118,80.17
PRODREC-0001188,MCH-002-02-04,LINE-002-02,PROD-006,2026-01-24,A,127,106,84.04
PRODREC-0001189,MCH-002-02-04,LINE-002-02,PROD-006,2026-01-25,B,138,119,86.8
PRODREC-0001190,MCH-002-02-04,LINE-002-02,PROD-008,2026-01-25,C,129,107,83.54
PRODREC-0001191,MCH-002-02-04,LINE-002-02,PROD-007,2026-01-26,B,104,89,85.85
PRODREC-0001192,MCH-002-02-04,LINE-002-02,PROD-004,2026-01-26,A,123,103,83.88
PRODREC-0001193,MCH-002-02-04,LINE-002-02,PROD-007,2026-01-27,B,96,80,83.61
PRODREC-0001194,MCH-002-02-04,LINE-002-02,PROD-002,2026-01-27,B,124,99,80.11
PRODREC-0001195,MCH-002-02-04,LINE-002-02,PROD-008,2026-01-28,B,129,103,80.52
PRODREC-0001196,MCH-002-02-04,LINE-002-02,PROD-001,2026-01-28,A,143,130,91.28
PRODREC-0001197,MCH-002-02-04,LINE-002-02,PROD-004,2026-01-29,A,121,101,84.1
PRODREC-0001198,MCH-002-02-04,LINE-002-02,PROD-001,2026-01-29,B,145,124,85.98
PRODREC-0001199,MCH-002-02-04,LINE-002-02,PROD-001,2026-01-30,A,99,87,88.64
PRODREC-0001200,MCH-002-02-04,LINE-002-02,PROD-006,2026-01-30,C,110,90,81.95
PRODREC-0001201,MCH-002-03-01,LINE-002-03,PROD-010,2026-01-01,B,119,117,98.92
PRODREC-0001202,MCH-002-03-01,LINE-002-03,PROD-008,2026-01-01,A,127,114,90.02
PRODREC-0001203,MCH-002-03-01,LINE-002-03,PROD-005,2026-01-02,B,144,136,95.12
PRODREC-0001204,MCH-002-03-01,LINE-002-03,PROD-008,2026-01-02,A,82,82,100.0
PRODREC-0001205,MCH-002-03-01,LINE-002-03,PROD-009,2026-01-03,C,138,129,93.96
PRODREC-0001206,MCH-002-03-01,LINE-002-03,PROD-009,2026-01-03,B,143,143,100.0
PRODREC-0001207,MCH-002-03-01,LINE-002-03,PROD-007,2026-01-04,C,121,121,100.0
PRODREC-0001208,MCH-002-03-01,LINE-002-03,PROD-010,2026-01-04,B,115,109,95.39
PRODREC-0001209,MCH-002-03-01,LINE-002-03,PROD-004,2026-01-05,A,123,110,89.78
PRODREC-0001210,MCH-002-03-01,LINE-002-03,PROD-003,2026-01-05,A,141,120,85.32
PRODREC-0001211,MCH-002-03-01,LINE-002-03,PROD-004,2026-01-06,A,149,135,90.69
PRODREC-0001212,MCH-002-03-01,LINE-002-03,PROD-009,2026-01-06,A,90,88,98.08
PRODREC-0001213,MCH-002-03-01,LINE-002-03,PROD-004,2026-01-07,C,143,127,89.3
PRODREC-0001214,MCH-002-03-01,LINE-002-03,PROD-001,2026-01-07,B,98,92,94.32
PRODREC-0001215,MCH-002-03-01,LINE-002-03,PROD-001,2026-01-08,C,110,97,88.6
PRODREC-0001216,MCH-002-03-01,LINE-002-03,PROD-006,2026-01-08,B,95,81,86.0
PRODREC-0001217,MCH-002-03-01,LINE-002-03,PROD-010,2026-01-09,B,105,99,94.69
PRODREC-0001218,MCH-002-03-01,LINE-002-03,PROD-006,2026-01-09,C,80,73,92.31
PRODREC-0001219,MCH-002-03-01,LINE-002-03,PROD-008,2026-01-10,A,136,127,93.68
PRODREC-0001220,MCH-002-03-01,LINE-002-03,PROD-002,2026-01-10,B,146,136,93.19
PRODREC-0001221,MCH-002-03-01,LINE-002-03,PROD-003,2026-01-11,B,100,92,92.53
PRODREC-0001222,MCH-002-03-01,LINE-002-03,PROD-005,2026-01-11,C,83,75,91.08
PRODREC-0001223,MCH-002-03-01,LINE-002-03,PROD-002,2026-01-12,C,141,130,92.27
PRODREC-0001224,MCH-002-03-01,LINE-002-03,PROD-010,2026-01-12,C,81,76,93.89
PRODREC-0001225,MCH-002-03-01,LINE-002-03,PROD-007,2026-01-13,C,118,104,88.4
PRODREC-0001226,MCH-002-03-01,LINE-002-03,PROD-008,2026-01-13,C,129,118,91.54
PRODREC-0001227,MCH-002-03-01,LINE-002-03,PROD-003,2026-01-14,C,125,108,86.92
PRODREC-0001228,MCH-002-03-01,LINE-002-03,PROD-010,2026-01-14,A,147,137,93.68
PRODREC-0001229,MCH-002-03-01,LINE-002-03,PROD-010,2026-01-15,B,129,121,93.84
PRODREC-0001230,MCH-002-03-01,LINE-002-03,PROD-001,2026-01-15,C,92,84,91.39
PRODREC-0001231,MCH-002-03-01,LINE-002-03,PROD-001,2026-01-16,A,115,114,99.48
PRODREC-0001232,MCH-002-03-01,LINE-002-03,PROD-010,2026-01-16,C,111,90,81.11
PRODREC-0001233,MCH-002-03-01,LINE-002-03,PROD-002,2026-01-17,C,118,115,98.29
PRODREC-0001234,MCH-002-03-01,LINE-002-03,PROD-010,2026-01-17,A,111,104,93.74
PRODREC-0001235,MCH-002-03-01,LINE-002-03,PROD-008,2026-01-18,C,135,126,94.02
PRODREC-0001236,MCH-002-03-01,LINE-002-03,PROD-010,2026-01-18,A,117,109,93.65
PRODREC-0001237,MCH-002-03-01,LINE-002-03,PROD-001,2026-01-19,A,80,69,87.42
PRODREC-0001238,MCH-002-03-01,LINE-002-03,PROD-007,2026-01-19,A,109,103,94.57
PRODREC-0001239,MCH-002-03-01,LINE-002-03,PROD-002,2026-01-20,A,80,76,95.54
PRODREC-0001240,MCH-002-03-01,LINE-002-03,PROD-008,2026-01-20,C,105,97,92.68
PRODREC-0001241,MCH-002-03-01,LINE-002-03,PROD-008,2026-01-21,A,80,78,98.61
PRODREC-0001242,MCH-002-03-01,LINE-002-03,PROD-005,2026-01-21,B,103,97,94.79
PRODREC-0001243,MCH-002-03-01,LINE-002-03,PROD-010,2026-01-22,C,81,69,86.36
PRODREC-0001244,MCH-002-03-01,LINE-002-03,PROD-010,2026-01-22,A,130,118,91.27
PRODREC-0001245,MCH-002-03-01,LINE-002-03,PROD-005,2026-01-23,B,90,84,93.38
PRODREC-0001246,MCH-002-03-01,LINE-002-03,PROD-003,2026-01-23,B,124,118,95.34
PRODREC-0001247,MCH-002-03-01,LINE-002-03,PROD-009,2026-01-24,C,144,138,96.42
PRODREC-0001248,MCH-002-03-01,LINE-002-03,PROD-008,2026-01-24,B,81,78,96.39
PRODREC-0001249,MCH-002-03-01,LINE-002-03,PROD-010,2026-01-25,A,97,91,94.36
PRODREC-0001250,MCH-002-03-01,LINE-002-03,PROD-007,2026-01-25,A,93,79,85.1
PRODREC-0001251,MCH-002-03-01,LINE-002-03,PROD-008,2026-01-26,B,91,89,98.38
PRODREC-0001252,MCH-002-03-01,LINE-002-03,PROD-004,2026-01-26,A,149,127,85.84
PRODREC-0001253,MCH-002-03-01,LINE-002-03,PROD-006,2026-01-27,B,120,110,92.35
PRODREC-0001254,MCH-002-03-01,LINE-002-03,PROD-001,2026-01-27,C,149,139,93.32
PRODREC-0001255,MCH-002-03-01,LINE-002-03,PROD-003,2026-01-28,B,81,76,94.52
PRODREC-0001256,MCH-002-03-01,LINE-002-03,PROD-003,2026-01-28,B,143,140,98.03
PRODREC-0001257,MCH-002-03-01,LINE-002-03,PROD-008,2026-01-29,B,98,89,91.4
PRODREC-0001258,MCH-002-03-01,LINE-002-03,PROD-001,2026-01-29,B,101,96,95.35
PRODREC-0001259,MCH-002-03-01,LINE-002-03,PROD-009,2026-01-30,A,101,91,90.48
PRODREC-0001260,MCH-002-03-01,LINE-002-03,PROD-007,2026-01-30,A,94,84,89.81
PRODREC-0001261,MCH-002-03-02,LINE-002-03,PROD-002,2026-01-01,C,92,91,99.72
PRODREC-0001262,MCH-002-03-02,LINE-002-03,PROD-008,2026-01-01,B,133,125,94.14
PRODREC-0001263,MCH-002-03-02,LINE-002-03,PROD-007,2026-01-02,B,113,104,92.92
PRODREC-0001264,MCH-002-03-02,LINE-002-03,PROD-003,2026-01-02,A,102,89,87.76
PRODREC-0001265,MCH-002-03-02,LINE-002-03,PROD-001,2026-01-03,C,129,124,96.58
